transaction_id,transaction_date,entity,business_unit,cost_center,account_code,account_name,account_category,scenario,amount,currency,source_system
TXN0000857,2023-06-29,Germany,B2B,Finance,6100,Salaries,OPEX,Actual,-2460.67,EUR,ERP
TXN0002278,2023-02-07,Germany,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,363227.04,EUR,ERP
TXN0006312,2023-08-31,Germany,Digital,Marketing,4010,Service Revenue,Revenue,Actual,77117.6,EUR,Planning
TXN0004739,2023-09-13,France,B2B,Finance,6100,Salaries,OPEX,Actual,-5428.37,EUR,ERP
TXN0012550,2023-01-26,Germany,Digital,Marketing,6100,Salaries,OPEX,Actual,-3981.79,EUR,ERP
TXN0019089,2023-01-20,Germany,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,27899.1,EUR,Planning
TXN0019563,2024-07-06,Spain,Digital,IT & Data,6300,Travel & Expenses,OPEX,Actual,-12918.28,EUR,ERP
TXN0007704,2023-07-22,France,Digital,Marketing,6100,Salaries,OPEX,Actual,-6479.25,EUR,ERP
TXN0006057,2023-01-04,Spain,Retail,Sales,6400,Marketing Spend,OPEX,Budget,-8414.67,EUR,Planning
TXN0019974,2024-08-31,Spain,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-25561.85,EUR,CRM
TXN0005144,2024-02-12,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-2880.01,EUR,ERP
TXN0016028,2023-09-22,France,Digital,Marketing,6200,Cloud & Software,OPEX,Actual,-7326.17,EUR,Planning
TXN0010783,2023-11-17,Spain,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-7135.82,EUR,ERP
TXN0003683,2023-06-07,France,B2B,Corporate Sales,4010,Service Revenue,Revenue,Actual,35264.8,EUR,ERP
TXN0003951,2023-10-03,Spain,Retail,Sales,4010,Service Revenue,Revenue,Actual,71363.33,EUR,CRM
TXN0001867,2023-03-23,France,Retail,Sales,4010,Service Revenue,Revenue,Budget,18812.81,EUR,ERP
TXN0006114,2024-03-27,Spain,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-27145.73,EUR,Planning
TXN0000607,2023-08-25,France,B2B,Corporate Sales,6500,Professional Services,OPEX,Actual,-11382.16,EUR,CRM
TXN0004334,2024-10-15,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-23241.19,EUR,ERP
TXN0011188,2023-01-07,Spain,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-39834.16,EUR,CRM
TXN0004549,2024-01-19,France,Digital,IT & Data,6500,Professional Services,OPEX,Actual,-2332.46,EUR,Planning
TXN0005023,2024-05-13,Germany,B2B,Finance,6500,Professional Services,OPEX,Budget,-2435.47,EUR,CRM
TXN0017599,2023-08-07,France,Digital,Marketing,6100,Salaries,OPEX,Actual,-8884.01,EUR,ERP
TXN0000352,2023-02-02,Germany,B2B,Corporate Sales,4000,Product Revenue,Revenue,Budget,92511.62,EUR,ERP
TXN0007299,2023-11-11,France,Digital,IT & Data,6100,Salaries,OPEX,Actual,-4831.38,EUR,ERP
TXN0014291,2024-02-16,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-20265.64,EUR,ERP
TXN0005231,2023-04-09,Germany,Retail,Sales,4010,Service Revenue,Revenue,Actual,33915.15,EUR,CRM
TXN0004511,2023-08-07,Spain,Digital,Marketing,4000,Product Revenue,Revenue,Budget,27149.61,EUR,CRM
TXN0003048,2024-07-09,Germany,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,35717.39,EUR,Planning
TXN0000937,2023-04-26,Spain,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,23995.65,EUR,CRM
TXN0012915,2023-03-14,Germany,Retail,Sales,4010,Service Revenue,Revenue,Actual,115193.9,EUR,CRM
TXN0004795,2023-10-17,France,Retail,Sales,6400,Marketing Spend,OPEX,Budget,-24664.5,EUR,ERP
TXN0000813,2024-05-15,France,B2B,Corporate Sales,4010,Service Revenue,Revenue,Budget,46443.44,EUR,ERP
TXN0017514,2023-07-17,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-14692.52,EUR,CRM
TXN0019047,2024-08-20,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-21624.29,EUR,ERP
TXN0002749,2023-10-31,France,Digital,IT & Data,4000,Product Revenue,Revenue,Budget,42943.64,EUR,Planning
TXN0018596,2024-11-13,Germany,Digital,IT & Data,6200,Cloud & Software,OPEX,Actual,-2177.58,EUR,ERP
TXN0011680,2023-05-26,Germany,Retail,Sales,4010,Service Revenue,Revenue,Budget,46139.59,EUR,CRM
TXN0015334,2024-07-18,France,Digital,Marketing,6100,Salaries,OPEX,Actual,-10742.44,EUR,CRM
TXN0005473,2024-08-07,Germany,Retail,Sales,4000,Product Revenue,Revenue,Actual,98108.86,EUR,Planning
TXN0016802,2024-01-04,France,B2B,Corporate Sales,6200,Cloud & Software,OPEX,Actual,-5393.21,EUR,ERP
TXN0015869,2023-07-08,France,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,62308.46,EUR,ERP
TXN0011877,2024-04-09,Germany,Retail,Sales,4010,Service Revenue,Revenue,Actual,46006.54,EUR,Planning
TXN0019794,2024-04-24,Germany,B2B,Corporate Sales,6500,Professional Services,OPEX,Actual,-3951.71,EUR,Planning
TXN0008345,2023-08-08,Germany,Digital,Marketing,4000,Product Revenue,Revenue,Budget,28041.03,EUR,CRM
TXN0011747,2023-12-12,Germany,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-17422.13,EUR,ERP
TXN0015410,2023-11-09,Spain,B2B,Finance,6400,Marketing Spend,OPEX,Budget,-17100.35,EUR,Planning
TXN0016431,2023-02-27,Germany,Retail,Sales,4000,Product Revenue,Revenue,Budget,28867.22,EUR,ERP
TXN0016131,2023-10-01,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-17045.74,EUR,Planning
TXN0004820,2024-11-12,France,B2B,Corporate Sales,6500,Professional Services,OPEX,Actual,-4600.81,EUR,ERP
TXN0018202,2023-08-18,France,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,31629.48,EUR,CRM
TXN0018490,2023-10-01,Spain,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,44461.15,EUR,Planning
TXN0014277,2023-07-17,Spain,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-9703.58,EUR,Planning
TXN0002886,2023-04-23,Spain,Retail,Retail Operations,6400,Marketing Spend,OPEX,Actual,-8939.58,EUR,ERP
TXN0005346,2023-10-19,Spain,B2B,Corporate Sales,6100,Salaries,OPEX,Budget,-5861.83,EUR,CRM
TXN0019162,2024-06-05,Spain,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Budget,-8540.59,EUR,ERP
TXN0017406,2023-06-03,Germany,Retail,Sales,6200,Cloud & Software,OPEX,Actual,-17645.55,EUR,Planning
TXN0002326,2024-08-24,France,Digital,Marketing,6200,Cloud & Software,OPEX,Budget,-28361.11,EUR,ERP
TXN0004394,2023-02-19,Spain,B2B,Finance,4010,Service Revenue,Revenue,Actual,97640.36,EUR,ERP
TXN0017418,2023-01-26,France,Digital,Marketing,6300,Travel & Expenses,OPEX,Actual,-4791.94,EUR,ERP
TXN0004286,2024-07-14,France,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,32697.36,EUR,ERP
TXN0006926,2023-01-05,Spain,B2B,Corporate Sales,6300,Travel & Expenses,OPEX,Budget,-13425.93,EUR,ERP
TXN0018633,2023-11-04,France,Digital,IT & Data,4000,Product Revenue,Revenue,Budget,16630.73,EUR,ERP
TXN0003847,2024-07-18,Germany,Retail,Sales,6300,Travel & Expenses,OPEX,Budget,-4211.38,EUR,ERP
TXN0002857,2024-02-20,France,Digital,Marketing,6400,Marketing Spend,OPEX,Budget,-5975.38,EUR,ERP
TXN0012977,2023-12-02,France,Retail,Sales,6100,Salaries,OPEX,Budget,-8574.3,EUR,CRM
TXN0016396,2023-06-05,Germany,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-16530.65,EUR,ERP
TXN0016373,2024-12-10,Germany,Retail,Sales,6500,Professional Services,OPEX,Budget,-6485.98,EUR,ERP
TXN0011254,2024-06-21,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,97328.64,EUR,ERP
TXN0008199,2024-01-10,Spain,Digital,Marketing,6100,Salaries,OPEX,Actual,-1196.14,EUR,CRM
TXN0008301,2024-12-21,Germany,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-8728.85,EUR,CRM
TXN0015606,2023-09-16,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-3055.92,EUR,ERP
TXN0006249,2023-02-15,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-8236.61,EUR,Planning
TXN0017984,2023-05-12,Spain,Retail,Sales,6300,Travel & Expenses,OPEX,Actual,-8466.97,EUR,ERP
TXN0000994,2023-11-12,France,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-12297.44,EUR,ERP
TXN0018489,2024-12-05,Germany,Digital,Marketing,6200,Cloud & Software,OPEX,Budget,-8105.77,EUR,ERP
TXN0005503,2023-01-26,France,Retail,Sales,6500,Professional Services,OPEX,Budget,-3605.3,EUR,Planning
TXN0019019,2023-03-05,France,B2B,Finance,4000,Product Revenue,Revenue,Budget,35707.71,EUR,ERP
TXN0012493,2023-07-06,Spain,Retail,Sales,4010,Service Revenue,Revenue,Actual,37862.07,EUR,ERP
TXN0007305,2024-10-27,Spain,B2B,Corporate Sales,6100,Salaries,OPEX,Budget,-5197.82,EUR,Planning
TXN0011787,2024-01-27,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-50363.37,EUR,CRM
TXN0004974,2024-07-18,Spain,B2B,Corporate Sales,6400,Marketing Spend,OPEX,Actual,-9686.23,EUR,CRM
TXN0000439,2023-03-01,Spain,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-8591.11,EUR,ERP
TXN0011623,2024-07-23,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,96042.95,EUR,ERP
TXN0016940,2023-09-21,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-31874.15,EUR,CRM
TXN0006276,2023-02-11,France,Digital,IT & Data,6500,Professional Services,OPEX,Actual,-13403.58,EUR,ERP
TXN0008475,2024-08-12,Germany,B2B,Finance,6500,Professional Services,OPEX,Budget,-5478.1,EUR,ERP
TXN0010105,2023-12-24,Germany,Retail,Retail Operations,6300,Travel & Expenses,OPEX,Actual,-6251.27,EUR,ERP
TXN0017244,2024-03-15,France,Retail,Sales,6100,Salaries,OPEX,Actual,-5055.41,EUR,CRM
TXN0011845,2023-04-12,Germany,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,42092.19,EUR,CRM
TXN0003822,2023-01-09,Spain,Digital,Marketing,6300,Travel & Expenses,OPEX,Actual,-9506.05,EUR,ERP
TXN0017891,2023-12-29,France,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-14500.13,EUR,ERP
TXN0010558,2023-05-10,Germany,Digital,IT & Data,6200,Cloud & Software,OPEX,Budget,-7991.43,EUR,CRM
TXN0001963,2023-04-15,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-14877.63,EUR,ERP
TXN0007721,2023-01-12,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,74342.82,EUR,ERP
TXN0018661,2023-02-04,Spain,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-31901.28,EUR,ERP
TXN0002627,2024-12-16,Germany,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-14587.08,EUR,ERP
TXN0018719,2024-07-29,Germany,Retail,Sales,4010,Service Revenue,Revenue,Budget,6939.44,EUR,ERP
TXN0016061,2023-01-13,Germany,Retail,Sales,4000,Product Revenue,Revenue,Budget,38344.89,EUR,ERP
TXN0009743,2024-01-23,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,129476.97,EUR,ERP
TXN0005577,2024-02-27,Spain,Retail,Retail Operations,6100,Salaries,OPEX,Budget,-15029.26,EUR,CRM
TXN0001806,2023-02-03,Germany,Retail,Sales,6200,Cloud & Software,OPEX,Budget,-12209.69,EUR,ERP
TXN0018518,2023-10-14,Spain,Digital,Marketing,4010,Service Revenue,Revenue,Actual,51242.15,EUR,Planning
TXN0014724,2024-07-16,Germany,Retail,Sales,4000,Product Revenue,Revenue,Actual,30937.97,EUR,ERP
TXN0004352,2024-02-18,Germany,B2B,Finance,6100,Salaries,OPEX,Budget,-2823.45,EUR,ERP
TXN0008162,2023-09-28,Germany,Digital,IT & Data,6500,Professional Services,OPEX,Budget,-10088.05,EUR,ERP
TXN0014357,2024-12-17,Spain,B2B,Corporate Sales,6200,Cloud & Software,OPEX,Actual,-2686.32,EUR,ERP
TXN0010991,2023-09-17,France,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,16788.16,EUR,ERP
TXN0013361,2024-03-05,France,Digital,Marketing,6100,Salaries,OPEX,Actual,-4291.07,EUR,CRM
TXN0007139,2023-06-14,Germany,Retail,Sales,6100,Salaries,OPEX,Budget,-2848.52,EUR,ERP
TXN0002387,2024-11-27,France,Retail,Sales,6500,Professional Services,OPEX,Actual,-11686.0,EUR,ERP
TXN0001085,2023-05-27,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-3872.09,EUR,ERP
TXN0003624,2023-11-19,Spain,Retail,Sales,4000,Product Revenue,Revenue,Budget,10464.4,EUR,Planning
TXN0002798,2024-02-19,France,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,11338.83,EUR,ERP
TXN0007039,2024-08-14,France,Digital,IT & Data,6200,Cloud & Software,OPEX,Budget,-1759.63,EUR,CRM
TXN0015889,2024-01-06,France,B2B,Finance,6100,Salaries,OPEX,Actual,-23183.79,EUR,CRM
TXN0001444,2023-11-13,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,23940.59,EUR,ERP
TXN0019215,2023-04-24,France,Retail,Sales,6200,Cloud & Software,OPEX,Budget,-3553.85,EUR,Planning
TXN0018530,2023-04-21,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-35478.51,EUR,ERP
TXN0006628,2024-03-26,Germany,B2B,Corporate Sales,6500,Professional Services,OPEX,Budget,-5679.75,EUR,ERP
TXN0004742,2023-12-04,Germany,Retail,Sales,4000,Product Revenue,Revenue,Budget,93939.79,EUR,CRM
TXN0015074,2024-01-06,Germany,Digital,Marketing,5000,Cost of Goods Sold,COGS,Budget,-29098.14,EUR,ERP
TXN0010606,2024-06-14,Germany,B2B,Finance,4000,Product Revenue,Revenue,Actual,24134.72,EUR,Planning
TXN0013208,2023-04-27,Spain,Retail,Sales,6100,Salaries,OPEX,Budget,-7517.8,EUR,ERP
TXN0009521,2023-08-24,France,B2B,Corporate Sales,4010,Service Revenue,Revenue,Actual,49529.99,EUR,Planning
TXN0004473,2023-12-23,France,Retail,Retail Operations,6200,Cloud & Software,OPEX,Budget,-7113.33,EUR,Planning
TXN0019372,2023-01-05,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-14253.04,EUR,ERP
TXN0010544,2024-10-01,Spain,Retail,Sales,4000,Product Revenue,Revenue,Budget,28506.88,EUR,ERP
TXN0008440,2024-05-15,France,Retail,Retail Operations,6500,Professional Services,OPEX,Actual,-4460.47,EUR,ERP
TXN0015297,2024-12-15,France,B2B,Finance,6300,Travel & Expenses,OPEX,Actual,-5966.2,EUR,Planning
TXN0004825,2024-01-01,Germany,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,55382.71,EUR,ERP
TXN0011981,2024-04-17,Germany,Retail,Retail Operations,6500,Professional Services,OPEX,Budget,-4334.64,EUR,ERP
TXN0014036,2023-01-20,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-17839.24,EUR,ERP
TXN0015555,2023-11-09,France,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-3734.12,EUR,ERP
TXN0014704,2023-04-26,Spain,Digital,Marketing,6500,Professional Services,OPEX,Actual,-1632.53,EUR,ERP
TXN0015382,2023-01-24,Germany,B2B,Finance,6500,Professional Services,OPEX,Actual,-13884.62,EUR,ERP
TXN0016426,2024-05-03,Germany,Retail,Sales,4010,Service Revenue,Revenue,Budget,63854.87,EUR,CRM
TXN0003590,2024-10-27,Germany,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-8005.14,EUR,ERP
TXN0007069,2024-04-03,France,Digital,Marketing,6100,Salaries,OPEX,Actual,-5287.23,EUR,Planning
TXN0002271,2023-08-23,Spain,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-12218.75,EUR,Planning
TXN0016402,2023-01-17,Spain,Retail,Retail Operations,6300,Travel & Expenses,OPEX,Budget,-10963.98,EUR,ERP
TXN0003932,2023-02-24,Germany,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-38165.94,EUR,ERP
TXN0017847,2023-02-23,Germany,Digital,Marketing,6200,Cloud & Software,OPEX,Budget,-11856.46,EUR,Planning
TXN0008973,2023-08-28,France,B2B,Corporate Sales,6200,Cloud & Software,OPEX,Budget,-6918.96,EUR,CRM
TXN0014995,2024-06-12,France,B2B,Finance,6100,Salaries,OPEX,Actual,-11746.34,EUR,CRM
TXN0003927,2024-01-02,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-37368.83,EUR,ERP
TXN0014920,2024-04-22,France,Digital,Marketing,6100,Salaries,OPEX,Actual,-8270.55,EUR,CRM
TXN0014219,2023-11-18,France,Digital,Marketing,6300,Travel & Expenses,OPEX,Budget,-15474.09,EUR,ERP
TXN0001007,2024-09-13,Spain,Digital,Marketing,6100,Salaries,OPEX,Budget,-2868.14,EUR,CRM
TXN0013634,2024-04-08,France,Retail,Sales,4010,Service Revenue,Revenue,Actual,45145.68,EUR,ERP
TXN0011567,2023-04-06,Germany,Retail,Sales,6200,Cloud & Software,OPEX,Budget,-9131.48,EUR,ERP
TXN0016487,2023-07-29,Germany,Retail,Retail Operations,6100,Salaries,OPEX,Budget,-7984.72,EUR,ERP
TXN0013266,2024-10-05,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-28351.17,EUR,CRM
TXN0017923,2024-12-16,Spain,Retail,Sales,4010,Service Revenue,Revenue,Actual,21514.16,EUR,ERP
TXN0012522,2024-10-08,Spain,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-12338.76,EUR,ERP
TXN0001291,2023-06-20,Spain,B2B,Corporate Sales,6100,Salaries,OPEX,Budget,-14722.26,EUR,Planning
TXN0001053,2024-01-02,Spain,Digital,Marketing,6100,Salaries,OPEX,Actual,-7875.08,EUR,Planning
TXN0001581,2023-08-05,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-19274.43,EUR,ERP
TXN0013617,2024-05-12,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-42078.3,EUR,Planning
TXN0015000,2023-01-18,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-8619.06,EUR,ERP
TXN0015511,2023-02-03,Spain,Retail,Sales,4000,Product Revenue,Revenue,Budget,21553.71,EUR,Planning
TXN0016947,2024-08-02,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-20435.42,EUR,ERP
TXN0006546,2024-04-14,Germany,Retail,Sales,6500,Professional Services,OPEX,Actual,-4819.23,EUR,Planning
TXN0000120,2023-03-25,France,Digital,Marketing,4000,Product Revenue,Revenue,Actual,31369.13,EUR,ERP
TXN0014662,2023-06-04,Germany,B2B,Corporate Sales,4010,Service Revenue,Revenue,Actual,57272.62,EUR,ERP
TXN0003572,2024-09-07,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-33053.86,EUR,CRM
TXN0019902,2023-01-04,Germany,B2B,Finance,6100,Salaries,OPEX,Budget,-9339.72,EUR,ERP
TXN0017705,2023-07-06,France,B2B,Corporate Sales,6500,Professional Services,OPEX,Budget,-13394.12,EUR,ERP
TXN0006830,2023-08-07,Germany,Retail,Sales,6100,Salaries,OPEX,Actual,-8239.0,EUR,ERP
TXN0019636,2023-01-04,France,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,89846.08,EUR,ERP
TXN0008240,2023-12-20,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-34433.33,EUR,ERP
TXN0014659,2024-04-08,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,25557.04,EUR,ERP
TXN0011966,2024-08-27,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-18461.49,EUR,ERP
TXN0008104,2024-05-04,France,B2B,Finance,6100,Salaries,OPEX,Budget,-7242.0,EUR,ERP
TXN0008693,2024-12-26,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-61760.6,EUR,ERP
TXN0000128,2024-07-13,Spain,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Budget,-18751.13,EUR,CRM
TXN0001093,2024-09-08,Germany,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-12647.75,EUR,CRM
TXN0010127,2023-11-14,France,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,36827.22,EUR,ERP
TXN0007177,2024-06-29,Germany,Retail,Retail Operations,6400,Marketing Spend,OPEX,Actual,-11073.89,EUR,ERP
TXN0017284,2024-12-24,France,Digital,Marketing,6100,Salaries,OPEX,Budget,-5505.78,EUR,CRM
TXN0002778,2024-10-22,France,B2B,Finance,6200,Cloud & Software,OPEX,Budget,-1578.57,EUR,ERP
TXN0011213,2023-02-18,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Budget,-16585.37,EUR,ERP
TXN0012056,2023-03-27,France,Retail,Sales,4000,Product Revenue,Revenue,Budget,110469.5,EUR,ERP
TXN0018552,2023-02-02,France,Retail,Sales,6300,Travel & Expenses,OPEX,Actual,-7351.01,EUR,ERP
TXN0014405,2024-10-04,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,43473.4,EUR,ERP
TXN0009510,2024-11-06,Germany,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-35393.75,EUR,CRM
TXN0015119,2023-07-08,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-16237.6,EUR,ERP
TXN0000248,2023-10-31,France,B2B,Finance,6300,Travel & Expenses,OPEX,Budget,-2246.82,EUR,CRM
TXN0010615,2024-03-04,France,Digital,Marketing,6300,Travel & Expenses,OPEX,Budget,-16582.23,EUR,ERP
TXN0004578,2023-05-27,France,Retail,Sales,4000,Product Revenue,Revenue,Budget,17375.18,EUR,ERP
TXN0016465,2024-03-24,Germany,Digital,IT & Data,6300,Travel & Expenses,OPEX,Actual,-10953.93,EUR,ERP
TXN0012483,2023-01-17,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-11434.7,EUR,Planning
TXN0017206,2023-08-07,France,Retail,Retail Operations,6300,Travel & Expenses,OPEX,Actual,-3593.37,EUR,ERP
TXN0002806,2024-12-09,France,Retail,Sales,6200,Cloud & Software,OPEX,Budget,-7026.52,EUR,ERP
TXN0000719,2023-06-22,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-30195.33,EUR,CRM
TXN0006491,2024-10-06,Germany,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-14722.19,EUR,CRM
TXN0006467,2023-09-25,Germany,B2B,Finance,6100,Salaries,OPEX,Actual,-11227.88,EUR,ERP
TXN0009806,2023-05-12,Germany,B2B,Finance,6100,Salaries,OPEX,Actual,-25985.85,EUR,Planning
TXN0006302,2023-01-01,Germany,B2B,Corporate Sales,6100,Salaries,OPEX,Budget,-3965.0,EUR,ERP
TXN0015305,2023-11-04,France,Digital,IT & Data,6100,Salaries,OPEX,Budget,-9690.06,EUR,ERP
TXN0011794,2023-03-27,Spain,B2B,Corporate Sales,6200,Cloud & Software,OPEX,Budget,-9250.41,EUR,Planning
TXN0011210,2024-02-05,France,Retail,Sales,6300,Travel & Expenses,OPEX,Actual,-7846.94,EUR,ERP
TXN0004725,2023-08-01,France,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,24158.36,EUR,ERP
TXN0011771,2023-10-06,Spain,Digital,Marketing,6300,Travel & Expenses,OPEX,Actual,-19839.46,EUR,CRM
TXN0002196,2024-08-19,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,36767.09,EUR,ERP
TXN0014117,2024-11-21,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-9791.07,EUR,Planning
TXN0007387,2024-07-29,Germany,Digital,Marketing,6100,Salaries,OPEX,Actual,-13879.96,EUR,Planning
TXN0019859,2023-12-05,Germany,Retail,Sales,6500,Professional Services,OPEX,Actual,-11969.21,EUR,ERP
TXN0019200,2024-01-31,Spain,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,36366.83,EUR,ERP
TXN0019151,2023-03-07,Spain,B2B,Finance,6200,Cloud & Software,OPEX,Actual,-10907.5,EUR,ERP
TXN0019311,2023-11-17,Spain,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-17918.33,EUR,ERP
TXN0011318,2023-04-08,Germany,Retail,Sales,6100,Salaries,OPEX,Budget,-7478.01,EUR,ERP
TXN0013162,2024-08-22,France,Retail,Sales,4010,Service Revenue,Revenue,Actual,72488.36,EUR,CRM
TXN0003849,2024-06-25,Spain,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-15214.04,EUR,ERP
TXN0002550,2023-04-04,France,Digital,IT & Data,6100,Salaries,OPEX,Budget,-6616.51,EUR,ERP
TXN0005260,2023-06-26,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,71352.29,EUR,ERP
TXN0013543,2023-03-06,Spain,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,41639.61,EUR,ERP
TXN0004073,2024-09-01,Germany,Retail,Sales,4000,Product Revenue,Revenue,Budget,10853.63,EUR,ERP
TXN0003644,2023-12-26,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-18256.06,EUR,Planning
TXN0004823,2024-10-26,France,B2B,Corporate Sales,4010,Service Revenue,Revenue,Actual,51099.26,EUR,CRM
TXN0002347,2023-08-28,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,39544.14,EUR,ERP
TXN0013915,2024-12-09,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-14262.94,EUR,ERP
TXN0008146,2023-11-03,France,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,109993.35,EUR,ERP
TXN0003770,2023-09-01,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-8448.56,EUR,ERP
TXN0014166,2024-08-04,France,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-21571.98,EUR,CRM
